conjunctival_epithelial_cell	eye_photoreceptor_cell	Muller_cell	retinal_blood_vessel_endothelial_cell	keratocyte	corneal_epithelial_cell	melanocyte
ENSG00000118680	14.177	1.24955116696589	2.71929824561404	2.81818181818182	5.9020979020979	21.6511627906977	4.06779661016949
ENSG00000142867	4.267	0.134649910233393	0.263157894736842	0.909090909090909	0.307692307692308	8.97674418604651	0.474576271186441
ENSG00000255398	1.335	0.00538599640933573	0	0	0.00699300699300699	6.51162790697674	0.0169491525423729
ENSG00000171867	8.295	0.978456014362657	1.26315789473684	4.09090909090909	1.88111888111888	16	1.40677966101695
ENSG00000213853	2.701	0.0161579892280072	0.105263157894737	1.63636363636364	1.84615384615385	6.25581395348837	0.186440677966102
ENSG00000174307	2.222	0.0269299820466786	0.508771929824561	0.0454545454545455	0.741258741258741	6.04651162790698	0.186440677966102
ENSG00000143217	1.526	0.0107719928186715	0	0	0.013986013986014	5.46511627906977	0.0508474576271186
ENSG00000175505	2.95	0.0251346499102334	0.0701754385964912	0.136363636363636	0.0769230769230769	8.16279069767442	0.0847457627118644
ENSG00000166483	2.438	0.0394973070017953	0.192982456140351	0.227272727272727	0.342657342657343	6.76744186046512	0.508474576271186
ENSG00000002587	3.005	0.0251346499102334	0.192982456140351	0	0.013986013986014	7.6046511627907	0.0508474576271186
ENSG00000160213	15.911	0.833034111310592	2.03508771929825	0.681818181818182	3.57342657342657	16.7906976744186	4.64406779661017
ENSG00000170089	1.754	0.100538599640934	0.192982456140351	0.136363636363636	0.13986013986014	4.58139534883721	0.0677966101694915
ENSG00000039068	1.998	0.0125673249551167	0.0175438596491228	0.0454545454545455	0.0559440559440559	5.81395348837209	0.983050847457627
ENSG00000130545	1.341	0.0161579892280072	0	0.0454545454545455	0.027972027972028	5.83720930232558	0.0338983050847458
ENSG00000105355	2.277	0.0359066427289048	0.245614035087719	0.227272727272727	0.818181818181818	5.86046511627907	0.423728813559322
